,reaction_id,rxn_smiles,solvent,temp,G_act,G_r
3484,3873,[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[O:7]=[c:8]1[o:9][n:10][nH+:11][c-:12]1-[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[C:12]2([c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[C:8](=[O:7])[O:9][N:10]1[NH:11]2,water,298.15,42.98568477684257,-20.578290731780825
3485,3874,[CH3:1]/[CH:2]=[CH:3]/[CH3:4].[CH3:5][O:6][C:7](=[O:8])[C:9]([C:10]#[N:11])=[NH+:12][C-:13]([C:14]#[N:15])[C:16]([CH3:17])=[O:18]>>[CH3:1][C@H:2]1[C@H:3]([CH3:4])[C:13]([C:14]#[N:15])([C:16]([CH3:17])=[O:18])[NH:12][C:9]1([C:7]([O:6][CH3:5])=[O:8])[C:10]#[N:11],water,298.15,26.46914831846306,-15.096624083618492
3486,3875,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][O:8][C:9](=[O:10])[C:11]([CH3:12])=[N+:13]([CH3:14])[C-:15]([CH3:16])[CH3:17]>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:11]([C:9]([O:8][CH3:7])=[O:10])([CH3:12])[N:13]([CH3:14])[C:15]1([CH3:16])[CH3:17],water,298.15,30.54691975896281,-7.546792585242572
3487,3876,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][O:8][C:9](=[O:10])[C:11]([CH3:12])=[N+:13]([CH3:14])[C-:15]([CH3:16])[CH3:17]>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:15]([CH3:16])([CH3:17])[N:13]([CH3:14])[C:11]1([C:9]([O:8][CH3:7])=[O:10])[CH3:12],water,298.15,31.60460618924664,-11.434691534683102
3488,3877,[CH3:10][O:11][C:12](=[O:13])[C-:14]([C:15]#[N:16])[N+:17]#[N:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][N:18]=[N:17][C:14]1([C:12]([O:11][CH3:10])=[O:13])[C:15]#[N:16],water,298.15,26.83190541263178,-1.8179610245400752
3489,3878,[CH3:10][O:11][C:12](=[O:13])[C-:14]([C:15]#[N:16])[N+:17]#[N:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:14]([C:12]([O:11][CH3:10])=[O:13])([C:15]#[N:16])[N:17]=[N:18]1,water,298.15,29.634897813917235,-3.4650969744902493
3490,3879,[CH3:10][O:11][C:12](=[O:13])[C-:14]([C:15]#[N:16])[N+:17]#[N:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:14]([C:12]([O:11][CH3:10])=[O:13])([C:15]#[N:16])[N:17]=[N:18]1,water,298.15,33.23894701696973,-3.900983655238519
3491,3880,[CH3:10][O:11][C:12](=[O:13])[C-:14]([C:15]#[N:16])[N+:17]#[N:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[N:18]=[N:17][C:14]1([C:12]([O:11][CH3:10])=[O:13])[C:15]#[N:16],water,298.15,30.56311577450027,0.2374449027125731
3492,3881,[CH3:10][O:11][C:12](=[O:13])[C-:14]([C:15]#[N:16])[N+:17]#[N:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[N:18]=[N:17][C:14]1([C:12]([O:11][CH3:10])=[O:13])[C:15]#[N:16],water,298.15,33.482995270586954,0.6072039671802316
3493,3882,[CH3:10][O:11][C:12](=[O:13])[C-:14]([C:15]#[N:16])[N+:17]#[N:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:14]([C:12]([O:11][CH3:10])=[O:13])([C:15]#[N:16])[N:17]=[N:18]1,water,298.15,32.60795013868552,2.023080506859549
3494,3883,[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[CH3:7][C:8](=[O:9])[C:10]#[N+:11][CH-:12][c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[CH:12]([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[N:11]=[C:10]1[C:8]([CH3:7])=[O:9],water,298.15,21.709945942945964,-35.626784081740496
3495,3884,[CH3:1]/[CH:2]=[CH:3]/[CH3:4].[CH3:5][C:6]([CH3:7])=[N+:8]([CH3:9])[C-:10]([C:11]#[N:12])[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1>>[CH3:1][C@H:2]1[C@H:3]([CH3:4])[C:10]([C:11]#[N:12])([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[N:8]([CH3:9])[C:6]1([CH3:5])[CH3:7],water,298.15,30.081457330812565,-22.0806731752358
3496,3885,[CH3:9][C:10]([CH3:11])=[N+:12]([CH3:13])[C-:14]([C:15]#[N:16])[C:17]#[N:18].[OH:1][C:2](=[O:3])/[CH:4]=[CH:5]\[C:6](=[O:7])[OH:8]>>[OH:1][C:2](=[O:3])[C@H:4]1[C@@H:5]([C:6](=[O:7])[OH:8])[C:14]([C:15]#[N:16])([C:17]#[N:18])[N:12]([CH3:13])[C:10]1([CH3:9])[CH3:11],water,298.15,26.0485349997176,-8.320414891026388
3497,3886,[CH3:1]/[CH:2]=[CH:3]/[CH3:4].[CH3:5][C:6]([c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)=[N+:13]([CH3:14])[C-:15]([CH3:16])[C:17]#[N:18]>>[CH3:1][C@H:2]1[C@H:3]([CH3:4])[C:15]([CH3:16])([C:17]#[N:18])[N:13]([CH3:14])[C:6]1([CH3:5])[c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1,water,298.15,28.54744903360943,-30.39874996022618
3498,3887,[CH3:10][c-:11]1[nH+:12][c:13]([C:14]#[N:15])[o:16][c:17]1=[O:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:13]2([C:14]#[N:15])[NH:12][C:11]1([CH3:10])[C:17](=[O:18])[O:16]2,water,298.15,22.66255654947156,-4.132252510654126
3499,3888,[CH3:10][c-:11]1[nH+:12][c:13]([C:14]#[N:15])[o:16][c:17]1=[O:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:11]2([CH3:10])[NH:12][C:13]1([C:14]#[N:15])[O:16][C:17]2=[O:18],water,298.15,22.66519490241768,-6.99199356604232
3500,3889,[CH3:10][c-:11]1[nH+:12][c:13]([C:14]#[N:15])[o:16][c:17]1=[O:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:11]2([CH3:10])[NH:12][C:13]1([C:14]#[N:15])[O:16][C:17]2=[O:18],water,298.15,21.23013881747088,-6.878143119842538
3501,3890,[CH3:10][c-:11]1[nH+:12][c:13]([C:14]#[N:15])[o:16][c:17]1=[O:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:13]2([C:14]#[N:15])[NH:12][C:11]1([CH3:10])[C:17](=[O:18])[O:16]2,water,298.15,18.08533456702922,-7.682791460426598
3502,3891,[CH3:10][c-:11]1[nH+:12][c:13]([C:14]#[N:15])[o:16][c:17]1=[O:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:13]2([C:14]#[N:15])[NH:12][C:11]1([CH3:10])[C:17](=[O:18])[O:16]2,water,298.15,26.28080419681508,-4.865033453658191
3503,3892,[CH3:10][c-:11]1[nH+:12][c:13]([C:14]#[N:15])[o:16][c:17]1=[O:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:11]2([CH3:10])[NH:12][C:13]1([C:14]#[N:15])[O:16][C:17]2=[O:18],water,298.15,24.086642050314897,-2.6187829634662974
3504,3893,[CH2:1]=[CH2:2].[CH3:3][C:4](=[O:5])[C:6]([CH3:7])=[O+:8][C-:9]([C:10]([CH3:11])=[O:12])[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1>>[CH2:1]1[CH2:2][C:9]([C:10]([CH3:11])=[O:12])([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[O:8][C:6]1([C:4]([CH3:3])=[O:5])[CH3:7],water,298.15,11.675107853453074,-48.925921089680536
3505,3894,[CH3:1]/[CH:2]=[CH:3]/[CH3:4].[N:5]#[C:6][C:7](=[O+:8][C-:9]([C:10]#[N:11])[C:12]#[N:13])[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[CH3:1][C@H:2]1[C@H:3]([CH3:4])[C:9]([C:10]#[N:11])([C:12]#[N:13])[O:8][C:7]1([C:6]#[N:5])[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1,water,298.15,8.803414950691492,-44.14354399758189
3506,3895,[CH3:9][O:10][C:11](=[O:12])[C-:13]([CH3:14])[N+:15]#[C:16][C:17]#[N:18].[OH:1][C:2](=[O:3])/[CH:4]=[CH:5]\[C:6](=[O:7])[OH:8]>>[OH:1][C:2](=[O:3])[C@@H:4]1[C@H:5]([C:6](=[O:7])[OH:8])[C:13]([C:11]([O:10][CH3:9])=[O:12])([CH3:14])[N:15]=[C:16]1[C:17]#[N:18],water,298.15,9.850668447738204,-41.46936134453645
3507,3897,[CH3:1]/[CH:2]=[CH:3]\[CH3:4].[CH3:5][O:6][C:7](=[O:8])[C:9]#[N+:10][C-:11]([CH3:12])[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1>>[CH3:1][C@H:2]1[C@@H:3]([CH3:4])[C:11]([CH3:12])([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[N:10]=[C:9]1[C:7]([O:6][CH3:5])=[O:8],water,298.15,20.44865511703978,-36.89380473222527
3508,3898,[CH3:1]/[CH:2]=[CH:3]/[CH3:4].[CH3:5][O:6][C:7](=[O:8])[C:9]([CH3:10])=[NH+:11][C-:12]([CH3:13])[C:14](=[O:15])[O:16][CH3:17]>>[CH3:1][C@H:2]1[C@H:3]([CH3:4])[C:12]([CH3:13])([C:14](=[O:15])[O:16][CH3:17])[NH:11][C:9]1([C:7]([O:6][CH3:5])=[O:8])[CH3:10],water,298.15,34.51960413351587,-16.93396131292959
3509,3899,[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[CH3:7][C:8](=[O:9])[N-:10][N+:11]#[C:12][c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[N:10]([C:8]([CH3:7])=[O:9])[N:11]=[C:12]1[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1,water,298.15,23.328633271570475,-35.146560794685435
3510,3900,[CH3:1]/[CH:2]=[CH:3]/[CH3:4].[CH3:5][NH:6][C:7](=[O:8])[C-:9]([NH+:10]=[C:11]([CH3:12])[CH3:13])[C:14](=[O:15])[NH:16][CH3:17]>>[CH3:1][C@H:2]1[C@H:3]([CH3:4])[C:9]([C:7]([NH:6][CH3:5])=[O:8])([C:14](=[O:15])[NH:16][CH3:17])[NH:10][C:11]1([CH3:12])[CH3:13],water,298.15,30.63265650184831,-20.480494506094274
3511,3901,[CH3:6][N-:7][NH+:8]=[C:9]([C:10](=[O:11])[NH:12][CH3:13])[C:14](=[O:15])[O:16][CH3:17].[NH2:1][C:2]([NH2:3])=[N:4][CH3:5]>>[NH2:1][C:2]1([NH2:3])[N:4]([CH3:5])[N:7]([CH3:6])[NH:8][C:9]1([C:10](=[O:11])[NH:12][CH3:13])[C:14](=[O:15])[O:16][CH3:17],water,298.15,40.24185906383417,35.85341994501977
3512,3902,[CH3:6][N-:7][NH+:8]=[C:9]([C:10](=[O:11])[NH:12][CH3:13])[C:14](=[O:15])[O:16][CH3:17].[NH2:1][C:2]([NH2:3])=[N:4][CH3:5]>>[NH2:1][C:2]1([NH2:3])[N:4]([CH3:5])[C:9]([C:10](=[O:11])[NH:12][CH3:13])([C:14](=[O:15])[O:16][CH3:17])[NH:8][N:7]1[CH3:6],water,298.15,48.75633876748228,17.461937105023814
3513,3903,[CH3:10][NH:11][C:12](=[O:13])[C:14]#[N+:15][CH-:16][C:17]#[N:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[CH:16]([C:17]#[N:18])[N:15]=[C:14]1[C:12]([NH:11][CH3:10])=[O:13],water,298.15,16.43446392157947,-38.61046703695479
3514,3904,[CH3:10][NH:11][C:12](=[O:13])[C:14]#[N+:15][CH-:16][C:17]#[N:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:14]([C:12]([NH:11][CH3:10])=[O:13])=[N:15][CH:16]1[C:17]#[N:18],water,298.15,18.574953519565863,-41.98673336752943
3515,3905,[CH3:10][NH:11][C:12](=[O:13])[C:14]#[N+:15][CH-:16][C:17]#[N:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][CH:16]([C:17]#[N:18])[N:15]=[C:14]1[C:12]([NH:11][CH3:10])=[O:13],water,298.15,19.77928241010318,-42.32268103979724
3516,3907,[CH3:10][NH:11][C:12](=[O:13])[C:14]#[N+:15][CH-:16][C:17]#[N:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:14]([C:12]([NH:11][CH3:10])=[O:13])=[N:15][CH:16]1[C:17]#[N:18],water,298.15,15.547625190944094,-40.15554059064753
3517,3908,[CH3:10][NH:11][C:12](=[O:13])[C:14]#[N+:15][CH-:16][C:17]#[N:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[CH:16]([C:17]#[N:18])[N:15]=[C:14]1[C:12]([NH:11][CH3:10])=[O:13],water,298.15,17.89301515440719,-42.35727755490151
3518,3909,[CH3:1]/[CH:2]=[CH:3]/[CH3:4].[CH3:5][NH:6][C:7](=[O:8])[C:9]([CH3:10])=[N+:11]([CH3:12])[C-:13]([CH3:14])[C:15]([CH3:16])=[O:17]>>[CH3:1][C@H:2]1[C@H:3]([CH3:4])[C:13]([CH3:14])([C:15]([CH3:16])=[O:17])[N:11]([CH3:12])[C:9]1([C:7]([NH:6][CH3:5])=[O:8])[CH3:10],water,298.15,30.115210716524523,-28.72376752086973
3519,3911,[CH3:6][O:7][C:8](=[O:9])[C:10]([C:11](=[O:12])[O:13][CH3:14])=[N+:15]([CH3:16])[O-:17].[NH2:1][C:2]([NH2:3])=[N:4][CH3:5]>>[NH2:1][C:2]1([NH2:3])[N:4]([CH3:5])[C:10]([C:8]([O:7][CH3:6])=[O:9])([C:11](=[O:12])[O:13][CH3:14])[N:15]([CH3:16])[O:17]1,water,298.15,34.79330152062099,18.147375122280792
3520,3912,[CH3:6][CH:7]=[NH+:8][C-:9]([C:10](=[O:11])[NH:12][CH3:13])[C:14](=[O:15])[NH:16][CH3:17].[NH2:1][C:2]([NH2:3])=[N:4][CH3:5]>>[NH2:1][C:2]1([NH2:3])[N:4]([CH3:5])[C:9]([C:10](=[O:11])[NH:12][CH3:13])([C:14](=[O:15])[NH:16][CH3:17])[NH:8][CH:7]1[CH3:6],water,298.15,42.95315104412691,3.576791007758308
3521,3914,[CH3:6][c:7]1[nH+:8][c-:9](-[c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[c:16](=[O:17])[o:18]1.[NH2:1][C:2]([NH2:3])=[N:4][CH3:5]>>[NH2:1][C:2]1([NH2:3])[N:4]([CH3:5])[C:9]2([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[NH:8][C:7]1([CH3:6])[O:18][C:16]2=[O:17],water,298.15,50.09544736774192,22.565641255586232
3522,3916,[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[CH:7]=[CH:8]1.[CH3:9][NH:10][C:11](=[O:12])[N-:13][NH+:14]=[CH:15][C:16]([CH3:17])=[O:18]>>[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[C@H:7]2[C@@H:8]1[N:13]([C:11]([NH:10][CH3:9])=[O:12])[NH:14][CH:15]2[C:16]([CH3:17])=[O:18],water,298.15,27.03342466454934,-7.595617421720177
3523,3917,[CH3:6][O:7][C:8](=[O:9])[C:10]#[N+:11][C-:12]([C:13]#[N:14])[C:15](=[O:16])[O:17][CH3:18].[NH2:1][C:2]([NH2:3])=[N:4][CH3:5]>>[NH2:1][C:2]1([NH2:3])[N:4]([CH3:5])[C:12]([C:13]#[N:14])([C:15](=[O:16])[O:17][CH3:18])[N:11]=[C:10]1[C:8]([O:7][CH3:6])=[O:9],water,298.15,30.89051428075999,-11.300100364666052
3524,3919,[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[CH3:7][NH:8][C:9](=[O:10])[C:11]([CH3:12])=[N+:13]([CH3:14])[C-:15]([CH3:16])[CH3:17]>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[C:15]([CH3:16])([CH3:17])[N:13]([CH3:14])[C:11]1([C:9]([NH:8][CH3:7])=[O:10])[CH3:12],water,298.15,36.91055829345103,-15.453230230817782
3525,3920,[CH2-:9][N+:10]([CH3:11])=[C:12]([C:13]#[N:14])[C:15](=[O:16])[O:17][CH3:18].[OH:1][C:2](=[O:3])/[CH:4]=[CH:5]/[C:6](=[O:7])[OH:8]>>[OH:1][C:2](=[O:3])[C@H:4]1[C@H:5]([C:6](=[O:7])[OH:8])[CH2:9][N:10]([CH3:11])[C:12]1([C:13]#[N:14])[C:15](=[O:16])[O:17][CH3:18],water,298.15,12.316566313732046,-18.452012460869952
3526,3921,[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[N:7]#[C:8][C:9]#[N+:10][C-:11]([C:12]#[N:13])[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[C:11]([C:12]#[N:13])([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[N:10]=[C:9]1[C:8]#[N:7],water,298.15,13.778687565938853,-41.14433250458081
3527,3922,[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[CH3:7][C:8](=[O:9])[CH:10]=[NH+:11][CH-:12][c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[CH:12]([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[NH:11][CH:10]1[C:8]([CH3:7])=[O:9],water,298.15,31.4204722188453,-10.374779655240426
3528,3923,[CH2:1]=[CH2:2].[CH3:3][NH:4][C:5](=[O:6])[C:7]([CH3:8])=[N+:9]([CH3:10])[C-:11]([CH3:12])[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1>>[CH2:1]1[CH2:2][C:11]([CH3:12])([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[N:9]([CH3:10])[C:7]1([C:5]([NH:4][CH3:3])=[O:6])[CH3:8],water,298.15,24.859262825257588,-38.71325257665688
3529,3924,[CH3:10][C:11](=[O:12])[N:13]=[N+:14]([CH3:15])[N-:16][C:17]#[N:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][N:16]([C:17]#[N:18])[N:14]([CH3:15])[N:13]1[C:11]([CH3:10])=[O:12],water,298.15,25.537787189245044,-10.89883305022704
3530,3925,[CH3:10][C:11](=[O:12])[N:13]=[N+:14]([CH3:15])[N-:16][C:17]#[N:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[N:13]([C:11]([CH3:10])=[O:12])[N:14]([CH3:15])[N:16]1[C:17]#[N:18],water,298.15,25.11820171194401,-10.89391528651633
3531,3927,[CH3:10][C:11](=[O:12])[N:13]=[N+:14]([CH3:15])[N-:16][C:17]#[N:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[N:16]([C:17]#[N:18])[N:14]([CH3:15])[N:13]1[C:11]([CH3:10])=[O:12],water,298.15,27.49672399860333,-8.001553785881281
3532,3928,[CH3:10][C:11](=[O:12])[N:13]=[N+:14]([CH3:15])[N-:16][C:17]#[N:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[N:13]([C:11]([CH3:10])=[O:12])[N:14]([CH3:15])[N:16]1[C:17]#[N:18],water,298.15,23.964139100317603,-10.139398929391003
3533,3929,[CH3:10][C:11](=[O:12])[N:13]=[N+:14]([CH3:15])[N-:16][C:17]#[N:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[N:16]([C:17]#[N:18])[N:14]([CH3:15])[N:13]1[C:11]([CH3:10])=[O:12],water,298.15,27.97983042363777,-4.241515196215058
3534,3930,[CH3:6][O:7][C:8](=[O:9])[CH-:10][NH+:11]=[CH:12][c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1.[NH2:1][C:2]([NH2:3])=[N:4][CH3:5]>>[NH2:1][C:2]1([NH2:3])[N:4]([CH3:5])[CH:10]([C:8]([O:7][CH3:6])=[O:9])[NH:11][CH:12]1[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1,water,298.15,47.20171613848869,7.740416186821891
3535,3931,[CH3:6][O:7][C:8](=[O:9])[CH-:10][NH+:11]=[CH:12][c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1.[NH2:1][C:2]([NH2:3])=[N:4][CH3:5]>>[NH2:1][C:2]1([NH2:3])[N:4]([CH3:5])[CH:12]([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[NH:11][CH:10]1[C:8]([O:7][CH3:6])=[O:9],water,298.15,23.55207198156636,6.110047954079239
3536,3932,[CH3:1]/[CH:2]=[CH:3]/[CH3:4].[CH3:5][N-:6][NH+:7]=[C:8]([C:9](=[O:10])[NH:11][CH3:12])[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1>>[CH3:1][C@H:2]1[C@H:3]([CH3:4])[N:6]([CH3:5])[NH:7][C:8]1([C:9](=[O:10])[NH:11][CH3:12])[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1,water,298.15,27.58807275540586,-12.162186256452038
3537,3933,[CH2:10]=[O+:11][C-:12]([C:13]#[N:14])[C:15](=[O:16])[NH:17][CH3:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:12]([C:13]#[N:14])([C:15](=[O:16])[NH:17][CH3:18])[O:11][CH2:10]1,water,298.15,3.367901279078445,-40.7618744483103
3538,3935,[CH2:10]=[O+:11][C-:12]([C:13]#[N:14])[C:15](=[O:16])[NH:17][CH3:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:12]([C:13]#[N:14])([C:15](=[O:16])[NH:17][CH3:18])[O:11][CH2:10]1,water,298.15,4.844861584562857,-46.90281153934153
3539,3936,[CH2:10]=[O+:11][C-:12]([C:13]#[N:14])[C:15](=[O:16])[NH:17][CH3:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:12]([C:13]#[N:14])([C:15](=[O:16])[NH:17][CH3:18])[O:11][CH2:10]1,water,298.15,9.125299835208065,-47.79500107128439
