,rxn_id,rxn_smiles,solvent,temp,E_r,E_act,H_r,H_act,G_r,G_act
3301,3740,[CH3:10][CH-:11][NH+:12]=[C:13]([C:14]#[N:15])[C:16]#[N:17].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[CH:11]([CH3:10])[NH:12][C:13]1([C:14]#[N:15])[C:16]#[N:17],water,298.15,-23.688317610898398,10.041378993520933,-20.76864516363918,10.639984932082939,-5.405859093203976,24.754770354918335
3302,3741,[CH3:10][CH-:11][NH+:12]=[C:13]([C:14]#[N:15])[C:16]#[N:17].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:13]([C:14]#[N:15])([C:16]#[N:17])[NH:12][CH:11]1[CH3:10],water,298.15,-23.021889371782837,7.3966204607626675,-20.1002209577754,8.325129394040674,-4.873560162398389,22.382290695154953
3303,3742,[CH3:10][CH-:11][NH+:12]=[C:13]([C:14]#[N:15])[C:16]#[N:17].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][CH:11]([CH3:10])[NH:12][C:13]1([C:14]#[N:15])[C:16]#[N:17],water,298.15,-24.458757427889026,1.8849832392142476,-21.596553640092306,2.6491149610088205,-7.000206407579451,15.75494841685955
3304,3743,[CH3:1]/[CH:2]=[CH:3]\[CH3:4].[CH3:5][NH:6][C:7](=[O:8])[CH:9]=[O+:10][C-:11]([CH3:12])[C:13](=[O:14])[O:15][CH3:16]>>[CH3:1][C@@H:2]1[C@H:3]([CH3:4])[C:11]([CH3:12])([C:13](=[O:14])[O:15][CH3:16])[O:10][CH:9]1[C:7]([NH:6][CH3:5])=[O:8],water,298.15,-70.67757052652047,-4.307983688930426,-66.1057468725904,-3.117266455049694,-50.61231177190041,10.011449902952057
3305,3744,[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[CH3:7][C:8](=[O:9])[CH:10]=[O+:11][C-:12]([CH3:13])[C:14]([CH3:15])=[O:16]>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[C:12]([CH3:13])([C:14]([CH3:15])=[O:16])[O:11][CH:10]1[C:8]([CH3:7])=[O:9],water,298.15,-61.84963233089396,-5.123847034248697,-57.83434123774418,-3.782704148761486,-41.36685927702985,10.59042755153181
3306,3745,[NH2:1][C:2]([NH2:3])=[N:4][CH3:5].[O:6]=[c:7]1[n-:8][o+:9][c:10](-[c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[o:17]1>>[NH2:1][C:2]1([NH2:3])[N:4]([CH3:5])[N:8]2[C:7](=[O:6])[O:17][C:10]1([c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1)[O:9]2,water,298.15,24.56485861225822,50.46091331283163,27.014475026947647,50.841361097985846,41.209527622109725,64.69487966309718
3307,3746,[NH2:1][C:2]([NH2:3])=[N:4][CH3:5].[O:6]=[c:7]1[n-:8][o+:9][c:10](-[c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[o:17]1>>[NH2:1][C:2]1([NH2:3])[N:4]([CH3:5])[C:10]2([c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)[O:9][N:8]1[C:7](=[O:6])[O:17]2,water,298.15,5.5383477897797775,6.809502516565621,7.869202324946595,8.317874699042621,22.026244184820712,22.51143409584241
3308,3747,[CH3:1]/[CH:2]=[CH:3]\[CH3:4].[CH3:5][C:6](=[O:7])[C:8]#[N+:9][C-:10]([CH3:11])[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH3:1][C@H:2]1[C@@H:3]([CH3:4])[C:10]([CH3:11])([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[N:9]=[C:8]1[C:6]([CH3:5])=[O:7],water,298.15,-54.7273094388747,8.024754934272057,-50.634764936409034,8.375441072667758,-35.27886507369886,21.134284828923082
3309,3748,[CH3:1]/[CH:2]=[CH:3]/[CH3:4].[CH3:5][c:6]1[nH+:7][c-:8](-[c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[c:15](=[O:16])[o:17]1>>[CH3:1][C@H:2]1[C@H:3]([CH3:4])[C:8]2([c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[NH:7][C:6]1([CH3:5])[O:17][C:15]2=[O:16],water,298.15,-25.460928335964347,13.089214471939778,-22.047322225370984,13.836445658945143,-8.106629989380037,26.45365953650522
3310,3750,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][NH:8][C:9](=[O:10])[C:11]([C:12]#[N:13])=[O+:14][N-:15][C:16]#[N:17]>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:11]([C:9]([NH:8][CH3:7])=[O:10])([C:12]#[N:13])[O:14][N:15]1[C:16]#[N:17],water,298.15,-55.929512169593465,-2.39671533283197,-52.47607349763352,-1.744304503581373,-37.74767434005462,11.496368002957535
3311,3751,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][NH:8][C:9](=[O:10])[C:11]([C:12]#[N:13])=[O+:14][N-:15][C:16]#[N:17]>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[N:15]([C:16]#[N:17])[O:14][C:11]1([C:9]([NH:8][CH3:7])=[O:10])[C:12]#[N:13],water,298.15,-56.42511852463861,-1.364462247964795,-52.91657065953154,-0.46443389428397364,-37.893923004039316,13.396421652877871
3312,3752,[CH3:1]/[CH:2]=[CH:3]\[CH3:4].[CH3:5][O:6][C:7](=[O:8])[C-:9]([O+:10]=[C:11]([CH3:12])[CH3:13])[C:14]([CH3:15])=[O:16]>>[CH3:1][C@@H:2]1[C@H:3]([CH3:4])[C:9]([C:7]([O:6][CH3:5])=[O:8])([C:14]([CH3:15])=[O:16])[O:10][C:11]1([CH3:12])[CH3:13],water,298.15,-51.02641669327661,5.14556513711045,-46.65295420488345,6.480937383867624,-31.216998831704537,20.17916217187569
3313,3753,[CH3:1]/[CH:2]=[CH:3]\[CH3:4].[CH3:5][O:6][C:7](=[O:8])[C:9]([CH3:10])=[N+:11]([CH3:12])[CH-:13][C:14]([CH3:15])=[O:16]>>[CH3:1][C@@H:2]1[C@H:3]([CH3:4])[CH:13]([C:14]([CH3:15])=[O:16])[N:11]([CH3:12])[C:9]1([C:7]([O:6][CH3:5])=[O:8])[CH3:10],water,298.15,-39.3096250544839,12.63285506937045,-35.837161960295454,13.469769206449037,-21.20219135083013,26.69047009826831
3314,3754,[CH3:1]/[CH:2]=[CH:3]/[CH3:4].[CH3:5][CH-:6][N+:7]([CH3:8])=[C:9]([C:10]#[N:11])[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH3:1][C@H:2]1[C@H:3]([CH3:4])[CH:6]([CH3:5])[N:7]([CH3:8])[C:9]1([C:10]#[N:11])[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1,water,298.15,-45.80098215022655,6.915478826657302,-42.25462377816827,8.059715301860313,-28.187328273334384,21.30408035655351
3315,3755,[CH3:9][C:10](=[O:11])[C-:12]([CH3:13])[N+:14]#[C:15][C:16]#[N:17].[OH:1][C:2](=[O:3])/[CH:4]=[CH:5]\[C:6](=[O:7])[OH:8]>>[OH:1][C:2](=[O:3])[C@H:4]1[C@@H:5]([C:6](=[O:7])[OH:8])[C:12]([C:10]([CH3:9])=[O:11])([CH3:13])[N:14]=[C:15]1[C:16]#[N:17],water,298.15,-60.008736652268894,-5.21466585291958,-56.52722089595149,-4.902468224736915,-41.66703033677587,7.937014137299578
3316,3756,[CH3:9][N-:10][O+:11]=[C:12]([C:13]#[N:14])[C:15]([CH3:16])=[O:17].[OH:1][C:2](=[O:3])/[CH:4]=[CH:5]\[C:6](=[O:7])[OH:8]>>[OH:1][C:2](=[O:3])[C@@H:4]1[C@H:5]([C:6](=[O:7])[OH:8])[N:10]([CH3:9])[O:11][C:12]1([C:13]#[N:14])[C:15]([CH3:16])=[O:17],water,298.15,-55.58537781636472,1.5849364467173617,-52.16539486477156,2.6258007909816747,-38.08046222770337,15.707554555945205
3317,3757,[CH3:9][O:10][C:11](=[O:12])[N:13]=[NH+:14][N-:15][C:16]#[N:17].[OH:1][C:2](=[O:3])/[CH:4]=[CH:5]\[C:6](=[O:7])[OH:8]>>[OH:1][C:2](=[O:3])[C@@H:4]1[C@H:5]([C:6](=[O:7])[OH:8])[N:15]([C:16]#[N:17])[NH:14][N:13]1[C:11]([O:10][CH3:9])=[O:12],water,298.15,-22.831725135706485,19.3558378345796,-20.141735314780572,19.81347831493985,-6.241598976075023,33.34427917570859
3318,3758,[CH3:9][C:10](=[O:11])[C:12]([C:13]#[N:14])=[N+:15]([CH3:16])[NH-:17].[OH:1][C:2](=[O:3])/[CH:4]=[CH:5]/[C:6](=[O:7])[OH:8]>>[OH:1][C:2](=[O:3])[C@H:4]1[C@H:5]([C:6](=[O:7])[OH:8])[NH:17][N:15]([CH3:16])[C:12]1([C:10]([CH3:9])=[O:11])[C:13]#[N:14],water,298.15,-20.401237242941573,3.6781467822442466,-17.93017637583956,4.470870570544254,-3.4626190511768487,18.09797245827578
3319,3759,[CH2:1]=[CH2:2].[CH3:3][C:4](=[O:5])[C-:6]([O+:7]=[C:8]([C:9]#[N:10])[C:11]#[N:12])[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1>>[CH2:1]1[CH2:2][C:6]([C:4]([CH3:3])=[O:5])([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[O:7][C:8]1([C:9]#[N:10])[C:11]#[N:12],water,298.15,-63.00082669895862,-2.2590391267248555,-59.32024019359931,-1.3112229743945356,-47.34257771443744,9.455863230218894
3320,3760,[CH2:1]=[CH2:2].[CH3:3][CH-:4][N+:5]([CH3:6])=[C:7]([C:8](=[O:9])[O:10][CH3:11])[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH2:1]1[CH2:2][CH:4]([CH3:3])[N:5]([CH3:6])[C:7]1([C:8](=[O:9])[O:10][CH3:11])[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1,water,298.15,-47.763096406810774,4.256741202442079,-43.72181770146525,5.375365367006542,-31.10297598059817,16.67465037056497
3321,3761,[CH3:9][C:10](=[O:11])[C-:12]([N+:13]#[N:14])[C:15]([CH3:16])=[O:17].[OH:1][C:2](=[O:3])/[CH:4]=[CH:5]/[C:6](=[O:7])[OH:8]>>[OH:1][C:2](=[O:3])[C@H:4]1[C@H:5]([C:6](=[O:7])[OH:8])[C:12]([C:10]([CH3:9])=[O:11])([C:15]([CH3:16])=[O:17])[N:13]=[N:14]1,water,298.15,-12.63954871291117,17.00851188995846,-10.14931315705409,17.597276536148577,2.686922778957697,31.14290421117868
3322,3762,[CH3:10][C:11](=[O:12])[N:13]=[NH+:14][N-:15][C:16]#[N:17].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[N:15]([C:16]#[N:17])[NH:14][N:13]1[C:11]([CH3:10])=[O:12],water,298.15,-24.85001021251681,16.116854185361678,-21.441673155648296,16.855915087592976,-6.908904301789111,30.901336779258816
3323,3763,[CH3:10][C:11](=[O:12])[N:13]=[NH+:14][N-:15][C:16]#[N:17].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[N:13]([C:11]([CH3:10])=[O:12])[NH:14][N:15]1[C:16]#[N:17],water,298.15,-20.92515996310176,13.887565282789106,-17.66832098537256,14.39758272490227,-4.021916570663428,27.350612711440753
3324,3764,[CH3:10][C:11](=[O:12])[N:13]=[NH+:14][N-:15][C:16]#[N:17].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][N:13]([C:11]([CH3:10])=[O:12])[NH:14][N:15]1[C:16]#[N:17],water,298.15,-35.071440499440506,5.008166917685447,-31.72631641817617,5.423825502772704,-17.579346208635084,17.98558882086208
3325,3765,[CH3:10][C:11](=[O:12])[N:13]=[NH+:14][N-:15][C:16]#[N:17].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[N:15]([C:16]#[N:17])[NH:14][N:13]1[C:11]([CH3:10])=[O:12],water,298.15,-20.603257015549314,15.193758256001091,-17.326031571671663,15.621765596419793,-3.343258225902632,28.82972162430942
3326,3766,[CH3:10][C:11](=[O:12])[N:13]=[NH+:14][N-:15][C:16]#[N:17].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[N:13]([C:11]([CH3:10])=[O:12])[NH:14][N:15]1[C:16]#[N:17],water,298.15,-29.897991351307404,7.5011459688837805,-26.826438209975894,7.7367306467813775,-12.316021121631339,21.174473648962017
3327,3767,[CH3:10][C:11](=[O:12])[N:13]=[NH+:14][N-:15][C:16]#[N:17].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][N:15]([C:16]#[N:17])[NH:14][N:13]1[C:11]([CH3:10])=[O:12],water,298.15,-25.611831814359768,9.164472781585776,-22.274289215605673,9.50840512498608,-7.851392339008501,22.950590030278313
3328,3768,[CH3:6][O:7][C:8](=[O:9])[C-:10]([C:11]#[N:12])[N+:13]#[C:14][C:15]([CH3:16])=[O:17].[NH2:1][C:2]([NH2:3])=[N:4][CH3:5]>>[NH2:1][C:2]1([NH2:3])[N:4]([CH3:5])[C:10]([C:8]([O:7][CH3:6])=[O:9])([C:11]#[N:12])[N:13]=[C:14]1[C:15]([CH3:16])=[O:17],water,298.15,-24.59189987805213,28.570198246908625,-21.30194628153858,28.793779200939976,-6.563263688351261,42.3748670100466
3329,3770,[CH2:1]=[CH2:2].[CH3:3][O:4][C:5](=[O:6])[C-:7]([C:8]#[N:9])[O+:10]=[C:11]([C:12]([CH3:13])=[O:14])[C:15]([CH3:16])=[O:17]>>[CH2:1]1[CH2:2][C:7]([C:5]([O:4][CH3:3])=[O:6])([C:8]#[N:9])[O:10][C:11]1([C:12]([CH3:13])=[O:14])[C:15]([CH3:16])=[O:17],water,298.15,-69.43872739216529,-6.665596270951124,-65.65269941038112,-5.693500112505253,-54.114927142067394,4.623564125486345
3330,3771,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][NH:12][C:13](=[O:14])[CH-:15][N+:16]#[N:17]>>[CH2:1]1[C@@H:2]2[C@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[N:17]=[N:16][CH:15]2[C:13]([NH:12][CH3:11])=[O:14],water,298.15,-24.784358916262132,21.560141192485126,-21.076067834944457,22.385554563632635,-6.299136712356857,36.3172375011082
3331,3772,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][NH:12][C:13](=[O:14])[CH-:15][N+:16]#[N:17]>>[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[N:17]=[N:16][CH:15]2[C:13]([NH:12][CH3:11])=[O:14],water,298.15,-15.45230659201236,18.008310184834837,-12.112766950138644,18.595126889074987,2.9351787589183167,32.931118513197816
3332,3773,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][NH:12][C:13](=[O:14])[CH-:15][N+:16]#[N:17]>>[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[CH:15]([C:13]([NH:12][CH3:11])=[O:14])[N:16]=[N:17]2,water,298.15,-20.189259522502017,20.947263984275175,-16.818298990452043,21.756918102905576,-1.1694356585474166,35.818412364477545
3333,3774,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][NH:12][C:13](=[O:14])[CH-:15][N+:16]#[N:17]>>[CH2:1]1[C@@H:2]2[C@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[CH:15]([C:13]([NH:12][CH3:11])=[O:14])[N:16]=[N:17]2,water,298.15,-25.112141627613795,18.071703074405825,-21.53440270904625,18.6901171785362,-7.69582152232722,31.740389324018302
3334,3775,[CH3:1]/[CH:2]=[CH:3]/[CH3:4].[CH3:5][NH:6][C:7](=[O:8])[CH:9]=[NH+:10][CH-:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH3:1][C@H:2]1[C@H:3]([CH3:4])[CH:11]([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[NH:10][CH:9]1[C:7]([NH:6][CH3:5])=[O:8],water,298.15,-45.44371716128797,6.710180317050512,-41.412443131262485,7.742549917409389,-27.929410384344976,20.065282629191145
3335,3777,[CH3:9][O:10][C:11](=[O:12])[N-:13][NH+:14]=[N:15][C:16]#[N:17].[OH:1][C:2](=[O:3])/[CH:4]=[CH:5]\[C:6](=[O:7])[OH:8]>>[OH:1][C:2](=[O:3])[C@H:4]1[C@@H:5]([C:6](=[O:7])[OH:8])[N:13]([C:11]([O:10][CH3:9])=[O:12])[NH:14][N:15]1[C:16]#[N:17],water,298.15,-25.388674385221876,7.651268825402124,-22.58415186363817,7.670695030649388,-8.373079868877221,20.830593627570167
3336,3778,[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[CH:7]=[CH:8]1.[CH3:9][CH:10]=[N+:11]([CH3:12])[CH-:13][C:14](=[O:15])[NH:16][CH3:17]>>[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[C@H:7]2[C@@H:8]1[CH:13]([C:14](=[O:15])[NH:16][CH3:17])[N:11]([CH3:12])[CH:10]2[CH3:9],water,298.15,-47.95273284465715,-9.250937939553294,-44.09336064185837,-7.838222997302789,-30.715255012012186,4.115422434531682
3337,3779,[CH2:1]=[CH2:2].[CH3:3][O:4][C:5](=[O:6])[C:7](=[NH+:8][C-:9]([CH3:10])[CH3:11])[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH2:1]1[CH2:2][C:9]([CH3:10])([CH3:11])[NH:8][C:7]1([C:5]([O:4][CH3:3])=[O:6])[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1,water,298.15,-39.46314148230475,7.682114053634892,-35.700866621623945,8.839029663842785,-23.788276695474657,20.508345315896115
3338,3780,[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[CH3:7][CH-:8][N+:9]([CH3:10])=[C:11]([CH3:12])[C:13](=[O:14])[O:15][CH3:16]>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[CH:8]([CH3:7])[N:9]([CH3:10])[C:11]1([CH3:12])[C:13](=[O:14])[O:15][CH3:16],water,298.15,-40.90644276556302,4.595325297207305,-37.458827474174925,5.6132944897460995,-19.805165129378253,20.911709276261107
3339,3781,[CH3:1]/[CH:2]=[CH:3]\[CH3:4].[CH3:5][O:6][C:7](=[O:8])[C:9]#[N+:10][C-:11]([C:12]#[N:13])[C:14](=[O:15])[O:16][CH3:17]>>[CH3:1][C@H:2]1[C@@H:3]([CH3:4])[C:11]([C:12]#[N:13])([C:14](=[O:15])[O:16][CH3:17])[N:10]=[C:9]1[C:7]([O:6][CH3:5])=[O:8],water,298.15,-59.341209643984485,1.4936400932503882,-55.31465987965045,1.9191240850999465,-40.392356350068845,13.98910939651614
3340,3783,[CH3:1]/[CH:2]=[CH:3]/[CH3:4].[CH3:5][O:6][C:7](=[O:8])[c-:9]1[c:10](=[O:11])[o:12][c:13]([C:14]#[N:15])[n+:16]1[CH3:17]>>[CH3:1][C@H:2]1[C@H:3]([CH3:4])[C:9]2([C:7]([O:6][CH3:5])=[O:8])[C:10](=[O:11])[O:12][C:13]1([C:14]#[N:15])[N:16]2[CH3:17],water,298.15,-23.82890483348922,12.281211310279627,-20.679477349450703,13.47743640865771,-6.994082733726769,26.306112325024912
3341,3784,[CH3:1]/[CH:2]=[CH:3]\[CH3:4].[CH3:5][O:6][C:7](=[O:8])[CH-:9][NH+:10]=[CH:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH3:1][C@H:2]1[C@@H:3]([CH3:4])[CH:9]([C:7]([O:6][CH3:5])=[O:8])[NH:10][CH:11]1[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1,water,298.15,-38.40273832242941,7.140215697131644,-34.605697266338524,8.007214950762991,-20.69835963122879,20.788567000533366
3342,3785,[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[CH:7]=[CH:8]1.[CH3:9][CH:10]=[N+:11]([CH3:12])[N-:13][C:14](=[O:15])[NH:16][CH3:17]>>[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[C@H:7]2[C@@H:8]1[N:13]([C:14](=[O:15])[NH:16][CH3:17])[N:11]([CH3:12])[CH:10]2[CH3:9],water,298.15,-31.46316815213723,0.994350257595369,-28.089239749178336,1.942305974090296,-14.302232703601845,14.555757065981982
3343,3786,[CH3:9][C:10](=[O:11])[C:12]#[N+:13][N-:14][C:15]([CH3:16])=[O:17].[OH:1][C:2](=[O:3])/[CH:4]=[CH:5]/[C:6](=[O:7])[OH:8]>>[OH:1][C:2](=[O:3])[C@H:4]1[C@H:5]([C:6](=[O:7])[OH:8])[N:14]([C:15]([CH3:16])=[O:17])[N:13]=[C:12]1[C:10]([CH3:9])=[O:11],water,298.15,-61.14763246216154,2.6739364682585225,-57.374546101831115,3.1622652727489204,-42.490111059578325,16.624486284942805
3344,3787,[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6].[CH3:7][O:8][C:9](=[O:10])[CH-:11][NH+:12]=[C:13]([C:14]#[N:15])[C:16]#[N:17]>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[CH:11]([C:9]([O:8][CH3:7])=[O:10])[NH:12][C:13]1([C:14]#[N:15])[C:16]#[N:17],water,298.15,-32.74929525493784,5.001890567954983,-29.68563642190463,5.811222342743537,-14.120150784120627,20.29181851327651
3345,3788,[CH3:1]/[CH:2]=[CH:3]\[CH3:4].[CH3:5][O:6][C:7](=[O:8])[c-:9]1[c:10](=[O:11])[o:12][c:13]([C:14]#[N:15])[n+:16]1[CH3:17]>>[CH3:1][C@@H:2]1[C@H:3]([CH3:4])[C:9]2([C:7]([O:6][CH3:5])=[O:8])[C:10](=[O:11])[O:12][C:13]1([C:14]#[N:15])[N:16]2[CH3:17],water,298.15,-22.846237547218646,11.235385195564826,-19.762579765353717,12.460357769130948,-5.1835783139237765,26.04173150893725
3346,3789,[CH3:1]/[CH:2]=[CH:3]\[CH3:4].[CH3:5][O:6][C:7](=[O:8])[C-:9]([N+:10]#[C:11][C:12]#[N:13])[C:14](=[O:15])[O:16][CH3:17]>>[CH3:1][C@@H:2]1[C@H:3]([CH3:4])[C:9]([C:7]([O:6][CH3:5])=[O:8])([C:14](=[O:15])[O:16][CH3:17])[N:10]=[C:11]1[C:12]#[N:13],water,298.15,-63.55334000575625,0.6038203638701747,-59.67528437316186,0.9290823535895969,-45.37869315955965,13.13340668353715
3347,3790,[CH2:7]=[N+:8]([CH3:9])[C-:10]([CH3:11])[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1.[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH3:6]>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([CH3:6])[C:10]([CH3:11])([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[N:8]([CH3:9])[CH2:7]1,water,298.15,-51.57410005958046,3.598428606129385,-47.62418070781687,4.409875957297596,-30.440725196378565,18.25082022467985
3348,3791,[CH3:1]/[CH:2]=[CH:3]\[CH3:4].[CH3:5][O:6][C:7](=[O:8])[C-:9]([O+:10]=[CH:11][C:12]#[N:13])[C:14](=[O:15])[O:16][CH3:17]>>[CH3:1][C@@H:2]1[C@H:3]([CH3:4])[C:9]([C:7]([O:6][CH3:5])=[O:8])([C:14](=[O:15])[O:16][CH3:17])[O:10][CH:11]1[C:12]#[N:13],water,298.15,-75.76091433427138,-7.219061635027683,-71.53188670627539,-6.330634472486831,-57.56522257319672,6.60880369856967
3349,3794,[CH3:1]/[CH:2]=[CH:3]\[CH3:4].[CH3:5][N+:6]([N-:7][C:8]#[N:9])=[C:10]([C:11]#[N:12])[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1>>[CH3:1][C@H:2]1[C@@H:3]([CH3:4])[N:7]([C:8]#[N:9])[N:6]([CH3:5])[C:10]1([C:11]#[N:12])[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1,water,298.15,-30.063773706724653,9.726455206368051,-26.942089973983396,10.749611665098893,-12.600912835197589,24.348189118660756
3350,3795,[CH3:9][C:10](=[O:11])[C:12](=[O+:13][O-:14])[C:15]([CH3:16])=[O:17].[OH:1][C:2](=[O:3])/[CH:4]=[CH:5]\[C:6](=[O:7])[OH:8]>>[OH:1][C:2](=[O:3])[C@@H:4]1[C@H:5]([C:6](=[O:7])[OH:8])[O:14][O:13][C:12]1([C:10]([CH3:9])=[O:11])[C:15]([CH3:16])=[O:17],water,298.15,-53.389740991967436,-1.06353003961815,-50.04433188851282,-0.22447570566230537,-35.0618645932569,13.67293899421938
3351,3796,[CH3:9][C:10](=[O:11])[C:12]#[N+:13][C-:14]([C:15]#[N:16])[C:17]#[N:18].[OH:1][C:2](=[O:3])/[CH:4]=[CH:5]\[C:6](=[O:7])[OH:8]>>[OH:1][C:2](=[O:3])[C@@H:4]1[C@H:5]([C:6](=[O:7])[OH:8])[C:14]([C:15]#[N:16])([C:17]#[N:18])[N:13]=[C:12]1[C:10]([CH3:9])=[O:11],water,298.15,-52.02119553980466,2.453181145309655,-48.47358150967023,2.837474035644222,-34.052016559496344,16.127841250260737
